Name,Textbox3
Blue Ridge PKWY,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Recreation%20Visitors%20By%20Month%20(1979%20-%20Last%20Calendar%20Year)

Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Textbox5
2001,"523,628","691,110","727,721","1,552,788","1,770,408","2,264,693","2,500,313","2,431,634","2,331,111","2,680,206","1,545,932","950,043","19,969,587"
2000,"682,368","404,670","995,260","1,383,385","1,631,310","2,307,217","2,360,078","2,303,534","2,215,564","2,559,916","1,593,511","716,268","19,153,081"
1999,"444,531","779,354","739,987","1,594,221","1,642,530","2,084,485","2,555,563","2,499,892","2,379,976","2,455,205","1,648,482","1,012,616","19,836,842"
1998,"697,056","291,205","744,849","1,458,429","1,595,355","2,221,335","2,496,349","2,112,265","2,205,164","2,588,106","1,549,385","1,067,000","19,026,498"
1997,"329,788","481,124","957,140","1,401,893","1,622,915","1,991,189","2,461,034","2,215,758","2,150,859","2,442,667","1,355,285","963,627","18,373,279"
1996,"105,948","402,279","848,896","1,264,938","1,361,964","2,008,255","2,337,990","2,283,006","2,058,599","2,298,134","1,282,855","916,198","17,169,062"
1995,"703,565","444,642","922,729","1,332,642","1,481,732","1,904,119","2,322,951","1,929,832","1,917,711","2,119,895","1,377,435","958,266","17,415,519"
1994,"152,730","348,409","700,509","1,217,631","1,456,092","2,099,568","2,433,345","2,039,855","1,880,135","2,165,180","1,473,372","961,813","16,928,639"
1993,"738,539","737,868","534,323","1,124,382","1,501,314","2,049,049","2,441,369","2,161,972","2,036,350","2,196,301","1,460,796","907,072","17,889,335"
1992,"683,154","712,839","816,054","1,101,493","1,454,454","1,921,346","2,313,078","2,090,358","1,883,315","2,130,428","1,431,472","1,023,400","17,561,391"
1991,"517,247","650,968","797,878","1,137,625","1,341,905","1,951,216","2,087,893","1,749,900","1,998,744","1,896,125","1,418,367","866,426","16,414,294"
1990,"500,694","658,829","801,700","1,074,391","1,333,917","1,804,821","2,084,002","2,194,220","2,043,977","1,954,883","1,609,418","793,750","16,854,602"
1989,"748,187","697,424","742,396","1,079,308","1,176,680","1,889,657","2,129,148","2,041,463","1,918,360","2,015,718","1,292,996","444,834","16,176,171"
1988,"330,951","120,153","1,074,988","1,435,368","1,670,329","2,536,627","2,657,826","2,751,655","2,347,427","2,854,160","1,716,491","507,000","20,002,975"
1987,"310,269","75,605","784,793","1,096,565","1,507,092","2,197,636","2,613,325","2,656,403","2,178,041","3,181,024","1,605,012","398,862","18,604,627"
1986,"251,752","82,860","798,009","1,212,316","1,365,867","1,835,088","2,797,084","2,589,826","2,072,314","2,328,271","1,372,651","370,112","17,076,150"
1985,"232,930","78,813","862,895","1,170,309","1,465,530","2,047,115","2,344,502","2,179,138","2,827,523","2,512,588","1,197,974","274,091","17,193,408"
1984,"258,843","94,903","720,778","924,998","1,216,912","1,885,240","2,193,144","2,131,998","2,069,362","2,070,131","1,256,845","312,837","15,135,991"
1983,"252,872","58,386","644,458","835,568","1,206,979","1,966,615","2,375,030","2,327,914","1,913,496","2,144,608","1,125,186","357,343","15,208,455"
1982,"188,139","75,064","678,507","940,747","1,264,584","1,787,876","2,169,736","2,081,813","1,736,337","2,155,154","1,020,303","261,924","14,360,184"
1981,"232,317","66,243","630,239","1,015,843","1,146,076","1,601,402","2,031,974","1,913,797","1,619,718","2,338,336","780,940","248,868","13,625,753"
1980,"188,488","61,174","570,667","1,058,109","1,156,618","1,688,032","2,119,396","1,996,091","1,391,540","2,020,655","884,292","279,952","13,415,014"
1979,"153,037","46,805","642,186","943,106","1,030,422","1,369,591","1,450,245","1,564,888","1,258,586","2,072,321","849,138","319,894","11,700,219"

